user_id,journey_id,finish_time
981583,839,2023-04-03 01:42:29.971665
981583,840,2023-04-13 21:28:25.685858
981583,841,2023-04-25 22:00:44.003144
981583,864,2023-05-22 03:44:59.776952
981627,158,2023-06-20 22:11:25.293089
981627,599,2023-06-20 22:11:39.210076
981627,813,2023-06-20 22:18:57.263708
981627,864,2023-06-20 22:25:06.853602
981824,86,2023-04-07 21:50:09.737257
981893,86,2023-04-19 13:06:23.124524
982491,25,2023-05-31 22:05:39.635390
982491,158,2023-05-31 20:15:32.995033
982491,380,2023-05-31 22:04:10.806967
982491,599,2023-05-31 21:02:22.975190
982491,813,2023-05-31 20:21:12.472659
982491,830,2023-05-31 22:07:22.610452
982491,864,2023-05-31 20:30:29.982630
982492,158,2023-05-03 19:31:28.810118
982518,25,2023-06-14 05:14:00.843447
982518,158,2023-06-06 13:26:50.274439
982518,380,2023-06-14 04:56:48.230300
982518,599,2023-06-08 20:58:52.009400
982518,813,2023-06-06 13:32:14.676920
982518,830,2023-06-14 05:17:07.429947
982518,864,2023-06-06 13:37:26.774420
982559,158,2023-04-27 00:56:45.910701
982630,86,2023-05-02 22:42:00.796473
982630,158,2023-05-23 01:53:19.170861
982630,813,2023-07-01 02:48:17.716594
982630,831,2023-07-01 02:49:27.246842
982675,86,2023-03-22 21:27:53.089274
982809,158,2023-05-26 01:20:10.030553
982809,380,2023-06-16 20:50:34.331042
982809,599,2023-06-16 20:36:41.888020
982809,813,2023-05-26 01:25:17.889235
982809,864,2023-05-26 01:26:29.881617
982875,86,2023-03-17 23:52:12.269476
983038,25,2023-05-26 19:45:53.649321
983038,158,2023-05-25 23:57:56.280010
983038,380,2023-06-02 23:42:52.141940
983038,599,2023-05-26 01:20:21.053713
983038,860,2023-06-02 21:57:48.274351
983038,861,2023-05-25 23:45:44.783181
983042,25,2023-05-03 22:46:02.660034
983042,86,2023-04-19 00:12:09.904926
983042,158,2023-05-03 22:45:02.666558
983042,380,2023-06-03 02:31:16.611389
983042,599,2022-12-04 19:50:21.853118
983042,860,2023-06-02 21:43:29.870398
983042,861,2023-05-03 22:24:49.024525
983105,158,2023-05-31 20:30:56.688552
983106,86,2023-03-05 17:59:37.551843
983130,824,2023-03-20 03:27:29.602697
983452,25,2023-03-19 01:23:53.949084
983452,86,2023-03-19 00:40:02.779358
983452,158,2023-05-18 20:14:21.808593
983452,380,2023-03-19 18:30:50.180277
983452,696,2023-03-19 00:54:51.911013
983452,813,2023-05-24 22:22:10.784083
983452,824,2023-03-18 23:41:39.030409
983471,86,2023-05-25 14:10:05.542670
983624,158,2023-05-31 03:01:26.351461
983624,599,2023-06-01 05:28:43.613620
983624,813,2023-05-31 03:14:38.195902
983624,864,2023-05-31 03:17:13.940942
983797,158,2023-05-28 13:45:12.801552
983797,599,2023-05-28 14:33:35.909931
983797,813,2023-05-28 13:50:39.476841
983797,864,2023-05-28 13:53:29.895197
983990,25,2023-06-30 13:04:47.566527
983990,158,2023-06-19 14:11:02.509391
983990,211,2023-06-30 23:48:32.602280
983990,380,2023-07-02 02:56:35.521590
983990,599,2023-06-26 13:49:18.723696
983990,813,2023-06-19 14:48:25.238016
983990,830,2023-06-30 13:08:22.536574
983990,831,2023-06-19 14:52:32.763313
983990,898,2023-08-18 18:56:12.616124
984005,158,2023-06-10 03:48:20.440967
984005,739,2023-05-28 23:06:34.646475
984005,805,2022-12-07 14:05:08.074706
984115,25,2023-05-22 23:38:27.781793
984115,158,2023-05-22 17:06:46.140706
984115,380,2023-05-22 23:48:02.856657
984115,599,2023-05-22 23:23:08.610153
984115,689,2023-05-22 23:50:17.678572
984115,850,2023-05-22 01:00:15.439879
984115,851,2023-07-13 23:05:51.291937
984220,86,2023-04-25 22:24:24.959044
984220,158,2023-05-05 10:03:21.182216
984220,599,2023-06-12 05:12:43.011823
984220,739,2023-06-12 05:07:33.151385
984220,805,2023-06-12 05:06:04.693705
984272,86,2023-03-22 00:37:21.581821
984310,86,2023-05-31 02:01:01.783712
984310,158,2023-05-31 01:36:46.025861
984310,599,2023-05-31 02:14:08.683202
984310,739,2023-05-29 00:14:41.290542
984310,805,2023-05-29 00:13:57.552899
984327,158,2023-04-04 18:39:32.923608
984327,380,2023-04-03 14:30:57.202867
984327,599,2023-03-31 04:45:37.222312
984327,826,2023-04-04 18:22:02.367643
984327,827,2023-04-04 18:34:05.718635
984327,828,2023-04-04 18:41:01.644558
984327,829,2023-04-04 18:40:09.769864
984372,25,2023-06-11 18:46:26.833331
984372,86,2023-06-11 01:40:28.767627
984372,158,2023-06-11 00:45:11.227060
984372,380,2023-06-11 18:40:18.181039
984372,599,2023-06-11 18:36:56.497833
984372,813,2023-06-11 00:50:45.436564
984372,830,2023-06-11 18:50:13.121316
984372,864,2023-06-11 00:55:19.192624
984379,86,2023-04-13 12:12:59.534583
984564,599,2022-12-08 16:55:14.412095
984564,824,2023-03-17 15:06:47.922964
984569,805,2022-12-08 15:38:44.257515
984569,826,2023-03-20 19:43:49.093262
984682,158,2023-06-12 19:56:14.814311
984682,599,2023-06-27 21:50:38.285644
984682,739,2023-06-12 19:51:26.622554
984682,805,2023-06-12 19:50:31.104719
984880,86,2023-04-01 02:15:01.476847
984880,158,2023-04-27 01:30:47.814424
984880,833,2023-04-01 02:34:38.433148
984880,839,2023-04-01 02:25:16.098009
984922,86,2023-03-17 10:10:31.630867
984922,805,2022-12-09 16:04:18.816843
985039,86,2023-04-08 02:39:10.722831
985039,158,2023-04-07 22:52:48.469506
985039,696,2023-04-12 15:12:26.864523
985039,805,2022-12-10 01:08:13.072661
985039,826,2023-04-07 12:19:43.031185
985039,827,2023-04-07 12:30:32.767095
985039,828,2023-04-07 23:00:09.976009
985039,829,2023-04-07 22:58:57.244001
985077,86,2023-05-12 02:23:33.421388
985094,25,2023-03-22 20:03:30.891063
985094,158,2023-04-13 17:52:05.006140
985094,380,2023-03-22 20:15:12.479306
985094,696,2023-03-22 19:52:15.544379
985094,824,2023-03-22 17:52:07.097295
985094,839,2023-04-13 17:15:50.288420
985261,158,2023-05-14 16:07:02.051057
985261,850,2023-05-14 15:44:12.685223
985261,851,2023-07-13 22:18:39.602983
985290,25,2023-06-02 18:38:28.481741
985290,86,2023-06-02 17:42:57.489364
985290,158,2023-06-02 16:50:32.422592
985290,380,2023-06-02 19:38:56.573210
985290,599,2023-06-02 18:12:17.354302
985290,689,2023-06-02 19:39:29.642034
985290,850,2023-06-02 15:54:01.239374
985290,851,2023-07-13 23:16:06.636303
985334,76,2023-05-03 22:43:46.026342
985334,158,2023-04-27 13:09:20.971062
985337,86,2023-04-03 18:39:33.050847
985337,805,2022-12-12 14:05:44.031242
985388,86,2023-03-29 23:33:58.627751
985418,86,2023-03-14 21:12:55.391449
985575,158,2023-06-04 10:22:51.447522
985575,813,2023-06-04 10:28:20.096948
985575,864,2023-06-04 12:00:40.820997
985582,86,2023-04-14 20:57:39.544020
985582,158,2023-04-14 21:05:24.662772
985582,833,2023-04-14 21:14:38.776511
985582,839,2023-04-14 21:01:43.567164
985621,25,2023-05-11 22:55:20.914807
985621,158,2023-05-11 21:46:54.932415
985621,380,2023-05-11 23:58:32.011292
985621,599,2023-05-11 22:31:39.577030
985621,689,2023-05-11 23:58:58.350135
985621,850,2023-05-11 21:25:27.639673
985621,851,2023-07-13 22:11:59.864830
985658,86,2023-06-01 12:49:08.405205
985658,158,2023-06-01 12:10:04.936044
985658,599,2023-06-01 13:13:49.025191
985658,739,2023-06-01 11:43:06.881439
985658,805,2023-06-01 11:42:28.491863
985685,158,2023-05-23 13:11:52.682704
985685,599,2023-06-28 01:00:17.904921
985685,813,2023-01-13 15:53:33.237819
985685,814,2023-06-28 00:59:44.469939
985685,826,2023-04-04 13:39:09.717388
985685,831,2023-06-28 00:59:46.158160
985970,25,2023-05-30 22:40:19.044336
985970,86,2023-05-22 00:49:33.527403
985970,139,2023-05-22 02:07:16.622420
985970,158,2023-05-22 00:29:44.901692
985970,599,2023-05-30 01:47:17.155774
985970,794,2023-05-22 00:51:44.085569
985970,813,2023-05-22 00:38:29.633333
985970,830,2023-05-30 22:53:29.536038
985970,831,2023-05-22 00:41:34.487343
985970,850,2023-05-22 02:15:06.411213
985970,851,2023-07-13 23:09:16.838988
986096,25,2023-06-05 22:00:18.302689
986096,158,2023-06-05 20:42:16.392839
986096,380,2023-06-05 22:31:58.046884
986096,696,2023-06-05 21:47:36.785286
986096,869,2023-06-05 20:52:47.657391
986146,158,2023-06-08 18:49:56.136022
986146,380,2023-06-16 18:53:45.987839
986146,599,2023-06-16 18:26:09.943431
986146,813,2023-06-14 10:17:50.912845
986146,864,2023-06-14 10:20:00.269096
986189,86,2023-05-16 12:37:44.699887
986189,158,2023-06-07 06:17:52.619127
986332,25,2023-03-28 21:39:47.544422
986332,158,2023-05-16 13:53:00.104055
986332,380,2023-04-03 12:10:12.410962
986332,599,2023-03-28 21:16:54.332243
986332,813,2023-03-28 20:48:01.348338
986332,826,2023-03-29 12:38:12.490133
986332,830,2023-05-17 17:37:33.440720
986332,831,2023-03-28 21:13:26.787018
986332,864,2023-05-16 13:53:48.902184
986651,158,2023-04-28 18:23:38.984363
986706,25,2023-06-04 22:00:39.582127
986706,158,2023-06-04 20:42:29.728606
986706,380,2023-06-04 22:05:26.700115
986706,599,2023-06-04 21:42:49.262424
986706,739,2023-06-04 22:20:24.834336
986706,805,2023-06-04 22:19:53.491317
986706,813,2023-06-04 20:46:25.331896
986706,830,2023-06-04 22:02:38.700641
986706,831,2023-06-04 20:48:01.914243
986706,864,2023-06-04 22:12:16.337061
986706,898,2023-09-02 22:29:29.602779
986835,86,2023-05-19 20:59:54.491114
986835,158,2023-05-19 16:39:26.987711
986835,813,2023-05-19 20:39:55.211739
986835,864,2023-05-19 20:40:58.788832
986913,86,2023-03-27 23:07:33.484176
986929,158,2023-05-17 16:45:35.883923
986929,599,2023-05-17 18:08:23.914706
986929,813,2023-05-17 17:02:33.750730
986929,864,2023-05-17 17:12:06.403448
987081,86,2023-03-21 20:36:28.275281
987081,805,2022-12-15 17:30:25.237602
987081,821,2023-03-22 21:47:57.098940
987081,822,2023-03-22 22:04:05.415159
987170,86,2023-04-26 23:14:31.576824
987194,25,2023-04-14 19:16:36.886950
987194,86,2023-04-14 18:30:52.509857
987194,158,2023-04-14 18:04:02.757554
987194,599,2023-04-14 19:00:21.248881
987194,821,2023-04-14 17:17:47.585136
987194,822,2023-04-14 17:46:58.881456
987194,850,2023-06-19 18:25:30.596618
987203,86,2023-05-07 14:19:20.913473
987223,805,2023-01-02 17:28:19.587861
987302,86,2023-06-12 00:15:08.199962
987397,86,2023-05-15 14:29:13.865603
987397,852,2023-05-10 23:54:26.822952
987436,158,2023-08-04 19:10:22.117420
987436,863,2023-08-04 19:10:55.056766
987492,86,2023-03-24 17:10:35.442355
987681,599,2023-03-30 01:05:36.145058
987809,25,2023-06-10 01:16:13.482266
987809,158,2023-06-07 23:03:24.172854
987809,380,2023-06-10 00:34:52.992088
987809,599,2023-06-07 23:20:24.371883
987809,813,2023-06-07 23:15:55.240090
987809,830,2023-06-10 01:19:06.972602
987809,864,2023-06-07 23:19:03.558912
987957,158,2023-05-19 03:58:26.279029
988060,813,2023-01-16 01:59:15.212969
988110,158,2023-05-25 20:29:09.052194
988184,158,2023-06-09 22:44:40.533146
988184,599,2023-06-10 00:03:35.896503
988184,813,2023-06-09 22:59:37.255998
988184,864,2023-06-09 23:02:49.277231
988184,872,2023-06-19 23:01:28.936991
988278,826,2023-03-30 15:16:15.004101
988449,86,2023-06-06 17:18:58.751009
988449,805,2022-12-20 13:49:25.391460
988486,25,2023-08-29 00:19:51.830010
988486,158,2023-04-27 16:13:27.755948
988486,599,2023-08-28 15:04:55.346745
988486,863,2023-08-28 15:14:22.853819
988486,897,2023-08-28 14:51:58.800430
988486,898,2023-08-23 21:24:24.017771
988499,158,2023-07-17 13:09:41.754735
988499,739,2023-06-17 23:51:44.356698
988499,805,2023-06-06 13:23:32.249249
988582,25,2023-06-08 12:08:28.890217
988582,158,2023-06-08 10:55:51.892217
988582,599,2023-06-08 12:00:46.070554
988582,813,2023-06-08 11:01:18.249491
988582,830,2023-06-08 12:14:35.629760
988582,831,2023-06-08 11:02:48.250571
988786,25,2022-12-22 19:02:47.862216
988786,86,2022-12-21 01:15:46.999842
988786,380,2022-12-26 01:24:00.276735
988786,599,2022-12-22 18:39:18.416997
988786,696,2023-01-21 10:35:34.081515
988786,813,2022-12-20 22:48:53.302991
988786,815,2022-12-26 01:26:03.746212
989269,86,2023-06-01 18:56:14.409962
989269,158,2023-05-31 14:44:30.095973
989269,380,2023-06-07 14:48:59.539287
989269,599,2023-06-04 22:48:19.893459
989269,813,2022-12-21 17:14:42.024063
989269,864,2023-05-31 14:45:13.469622
989338,86,2023-05-19 20:42:08.374887
989338,158,2023-05-19 20:02:25.382832
989338,599,2023-05-19 20:43:24.199916
989338,813,2023-05-19 20:09:07.348550
989338,864,2023-05-19 20:16:37.367340
989360,158,2023-06-03 14:24:37.299386
989405,158,2023-05-17 19:35:29.546630
989405,380,2023-05-19 15:18:26.744994
989405,599,2023-05-18 21:42:28.243088
989405,813,2023-05-17 19:41:42.171003
989405,864,2023-05-17 19:48:16.123971
989598,86,2023-04-11 15:21:01.569687
989598,805,2022-12-22 01:07:35.258480
989646,86,2023-03-21 00:31:34.567218
989694,826,2023-03-23 01:23:07.467349
989694,827,2023-03-23 01:34:04.056154
989694,828,2023-03-23 01:44:16.168629
989694,829,2023-03-23 01:43:37.992704
989715,158,2023-08-18 17:22:11.950138
989715,599,2023-08-18 17:22:27.745021
989715,898,2023-08-18 17:14:58.474203
989747,25,2023-03-27 14:48:34.358562
989747,86,2023-03-27 14:29:14.285979
989747,380,2023-03-27 14:59:20.079524
989747,599,2023-03-27 14:36:06.068331
989747,813,2022-12-22 12:09:47.669360
989747,830,2023-05-17 17:41:02.943218
989747,831,2023-03-27 13:53:59.510273
989877,86,2023-05-15 02:02:20.777685
989890,86,2023-04-26 13:40:10.278373
989952,86,2023-04-26 16:00:16.170770
989952,158,2023-06-19 18:24:53.132474
989952,599,2023-06-19 19:42:31.283892
989952,672,2023-06-19 19:02:52.411626
989952,805,2022-12-22 17:06:14.956887
989952,813,2023-06-19 19:08:56.443948
989952,864,2023-06-19 19:09:54.398545
990015,86,2023-04-06 04:23:20.850607
990164,870,2023-06-13 21:14:03.798076
990182,852,2023-04-26 18:05:55.502567
990283,158,2023-06-18 23:58:15.706901
990283,599,2023-06-28 14:27:55.223932
990283,813,2023-06-19 00:12:45.440740
990283,864,2023-06-19 00:14:03.878147
990342,25,2023-08-14 02:26:57.832729
990342,158,2023-08-13 23:35:45.022953
990342,380,2023-08-14 02:25:07.542830
990342,599,2023-08-14 02:25:59.884268
990342,863,2023-08-14 00:48:13.921742
990356,25,2023-03-21 14:25:21.187767
990356,380,2023-03-21 15:33:39.777100
990356,696,2023-03-21 13:37:35.976054
990356,824,2023-03-21 01:08:26.749832
990377,158,2023-04-04 16:23:32.245945
990377,826,2023-04-04 15:32:34.516198
990377,827,2023-04-04 15:53:28.149838
990377,828,2023-04-04 16:25:18.393010
990377,829,2023-04-04 16:24:28.013553
990475,86,2023-03-23 15:39:24.056593
990848,86,2023-05-31 14:43:16.026318
990848,158,2023-05-31 14:07:07.922004
990848,813,2022-12-23 22:03:54.340696
990848,826,2023-04-11 12:52:15.507593
990848,827,2023-04-12 15:42:21.394516
990848,864,2023-05-31 14:22:00.923536
990848,896,2023-08-14 12:36:00.373332
990941,86,2023-05-24 17:20:20.979345
990941,158,2023-05-24 17:07:21.541812
990941,813,2022-12-23 22:51:38.108269
990941,864,2023-05-24 17:09:15.468417
991060,25,2023-06-03 03:52:31.022135
991060,86,2023-03-23 16:55:53.766972
991060,158,2023-06-03 02:25:04.132776
991060,380,2023-06-03 03:30:24.691122
991060,599,2023-06-03 03:17:07.297540
991060,696,2023-06-14 14:59:56.727904
991060,813,2022-12-24 02:32:33.948677
991060,830,2023-06-03 03:54:42.668683
991060,864,2023-06-03 03:15:45.604424
991060,872,2023-06-14 14:03:02.805450
991220,158,2023-05-30 12:40:26.891378
991220,813,2023-05-30 12:55:17.899398
991274,86,2023-03-24 02:10:54.678662
991274,817,2023-03-16 20:18:44.098429
991427,826,2023-03-27 01:14:50.010827
991533,86,2023-08-22 01:18:37.074582
991568,139,2023-04-26 01:16:04.288141
991568,158,2023-04-26 01:45:53.378015
991568,292,2023-04-26 00:41:30.654269
991568,301,2023-04-26 00:26:46.911000
991568,767,2023-04-25 22:51:00.882294
991575,158,2023-05-04 17:12:03.039772
991575,599,2023-05-04 18:30:59.947043
991575,850,2023-05-04 13:34:37.244015
991575,851,2023-07-13 23:03:07.019843
991702,86,2023-04-28 19:58:48.095493
991827,25,2022-12-26 13:31:54.934459
991827,86,2023-04-12 20:11:58.790801
991827,380,2022-12-26 13:33:09.096596
991827,599,2022-12-26 13:28:38.440708
991827,813,2022-12-26 13:13:09.196117
991958,86,2023-06-04 16:45:23.147265
991958,158,2023-06-04 16:01:36.679117
991958,599,2023-06-04 17:05:49.739467
991958,739,2023-05-29 21:36:53.166822
991958,805,2022-12-27 22:31:03.207673
991969,25,2023-05-27 12:12:56.192284
991969,158,2023-05-26 15:01:07.798160
991969,380,2023-05-27 12:11:24.867997
991969,599,2023-05-27 12:03:53.680510
991969,813,2023-05-26 15:10:13.140839
991969,830,2023-05-27 12:15:52.918640
991969,863,2023-08-31 01:41:52.500600
991969,864,2023-05-26 15:11:17.645993
991969,900,2023-08-31 01:38:43.666954
992000,25,2023-07-25 17:46:06.299136
992000,86,2023-06-12 23:19:27.758476
992000,158,2023-05-31 12:40:14.316660
992000,599,2023-08-20 23:51:07.654221
992000,696,2023-07-25 18:22:03.379884
992000,813,2022-12-26 17:18:27.481363
992000,863,2023-07-25 18:25:34.418947
992000,864,2023-05-31 12:41:56.879429
992000,872,2023-06-20 04:59:31.601293
992076,86,2023-08-15 22:48:12.631180
992138,158,2023-05-30 20:55:21.671010
992138,599,2023-06-23 21:46:12.152216
992138,739,2023-05-30 16:42:43.548695
992138,805,2023-05-30 16:41:45.646443
992191,86,2023-05-31 19:27:10.588310
992244,86,2023-04-24 18:33:41.896522
992276,25,2023-05-18 02:17:25.151100
992276,158,2023-04-04 23:51:08.954886
992276,599,2023-04-05 00:40:05.750168
992276,838,2023-04-04 04:07:47.418468
992276,852,2023-05-17 01:51:42.159616
992398,25,2023-05-24 19:54:49.954299
992398,158,2023-05-03 17:12:25.018368
992398,599,2023-05-06 18:08:09.974944
992398,861,2023-05-03 17:01:52.684037
992476,86,2023-05-18 04:25:03.075681
992476,158,2023-05-18 03:50:43.802424
992476,599,2023-06-15 10:41:51.000703
992476,813,2022-12-29 02:24:20.862882
992476,864,2023-05-18 03:51:55.502159
992541,25,2023-05-29 17:20:29.802111
992541,86,2023-03-28 14:05:16.229142
992541,158,2023-05-26 21:59:19.891424
992541,380,2023-05-29 16:51:53.314476
992541,599,2023-05-26 22:09:17.794223
992541,696,2023-06-13 23:34:43.894792
992541,813,2023-05-26 22:05:52.570759
992541,830,2023-05-29 17:21:39.831385
992541,831,2023-06-30 01:01:42.656722
992541,864,2023-05-26 22:08:05.948667
992541,872,2023-06-13 21:55:34.883308
992649,25,2023-05-29 21:13:38.106793
992649,108,2023-05-19 05:26:56.222411
992649,158,2023-05-20 20:06:49.006685
992649,239,2023-05-21 01:02:40.812664
992820,86,2023-06-01 21:41:19.915179
992820,158,2023-06-01 21:24:59.891293
992820,599,2023-06-02 05:05:34.349880
992820,813,2022-12-27 16:36:33.733683
992820,864,2023-06-01 21:25:44.726050
992862,86,2023-04-26 02:33:26.386944
992977,86,2023-03-09 19:00:28.026135
993031,86,2023-04-26 11:09:00.111157
993104,25,2022-12-27 21:09:32.457371
993104,86,2023-05-22 16:30:52.625410
993104,158,2023-06-04 20:38:17.876714
993104,380,2023-06-04 21:06:06.371760
993104,599,2022-12-27 20:50:17.133378
993104,813,2022-12-27 20:21:50.609135
993104,814,2023-06-04 21:09:32.957141
993104,830,2023-06-04 21:07:28.988659
993104,831,2023-06-04 21:09:34.706417
993104,864,2023-06-04 20:38:57.986277
993113,25,2023-04-23 02:32:59.894145
993113,158,2023-04-22 18:58:43.056530
993113,380,2023-04-23 02:35:49.081004
993113,599,2023-04-23 02:27:37.192898
993113,689,2023-04-23 02:36:29.175035
993113,696,2023-04-23 02:49:02.522776
993113,813,2023-04-27 04:11:54.742377
993113,830,2023-05-17 17:24:04.054468
993113,831,2023-04-27 04:12:57.562822
993113,850,2023-04-21 15:37:53.507931
993113,851,2023-07-13 22:52:36.700448
993113,852,2023-04-27 04:05:02.259179
993113,853,2023-04-27 04:05:38.545760
993126,25,2023-05-18 17:47:03.434633
993126,158,2023-05-18 16:38:14.952275
993126,380,2023-05-18 17:52:43.243563
993126,599,2023-05-18 17:43:36.274389
993126,689,2023-05-18 17:53:25.163380
993126,821,2023-05-18 16:06:42.014142
993126,850,2023-05-18 16:06:43.568840
993126,851,2023-07-13 22:35:20.185725
993286,86,2023-08-24 14:41:31.495014
993286,813,2022-12-27 23:06:12.225224
993311,86,2023-06-07 02:06:20.382579
993311,158,2023-06-07 01:09:28.843800
993311,599,2023-06-07 02:28:24.283584
993311,805,2022-12-27 23:19:08.421377
993311,813,2023-06-07 01:14:47.987579
993311,864,2023-06-07 01:17:41.537454
993403,86,2023-05-23 16:52:21.761789
993403,813,2022-12-28 00:41:46.071089
993407,86,2023-06-01 21:45:34.028425
993407,158,2023-05-29 13:40:07.907210
993407,813,2022-12-28 00:46:01.993053
993407,864,2023-05-29 13:41:14.585602
993421,158,2023-07-04 13:59:10.580552
993421,599,2023-07-04 14:00:32.724116
993421,824,2023-07-04 13:49:33.243241
993444,86,2023-03-23 20:42:07.825355
993487,86,2023-04-26 14:51:07.744972
993487,813,2022-12-28 02:15:28.518848
993552,86,2023-04-06 17:38:32.678563
993585,25,2023-05-23 19:30:43.123580
993585,158,2023-05-23 14:20:26.279790
993585,380,2023-05-23 22:08:56.356879
993585,599,2023-05-23 19:04:28.027493
993585,852,2023-05-23 13:29:35.780814
993597,86,2023-05-16 16:58:24.032948
993702,158,2023-06-12 18:23:10.325840
993702,599,2023-06-12 18:34:05.040753
993702,813,2023-06-12 18:29:49.334412
993702,864,2023-06-12 18:33:47.059078
994107,25,2023-05-10 17:53:34.549086
994107,86,2023-05-10 17:39:17.453035
994107,158,2023-05-10 17:00:16.511395
994107,380,2023-05-11 16:29:16.403930
994107,599,2023-05-10 17:49:59.327877
994107,813,2023-05-10 17:12:29.072046
994107,830,2023-05-17 17:05:30.130234
994107,831,2023-05-10 17:13:33.904282
994107,864,2023-05-18 14:33:18.723943
994241,86,2023-04-18 14:37:06.205480
994241,158,2023-04-18 14:15:16.352067
994241,805,2022-12-28 17:55:58.493935
994241,813,2023-04-18 17:55:49.025688
994241,831,2023-04-18 14:04:19.897655
994535,25,2022-12-29 00:19:06.992181
994535,86,2022-12-28 23:31:42.854420
994535,380,2023-01-29 16:47:06.441417
994535,599,2022-12-28 23:58:18.950943
994535,813,2022-12-28 22:19:04.413381
994727,25,2023-03-25 16:10:55.202876
994727,86,2023-03-25 07:41:24.709062
994727,380,2023-03-27 02:57:59.208398
994727,696,2023-03-25 07:55:24.282469
994727,824,2023-03-25 07:26:37.748281
994727,826,2023-03-23 22:20:36.978798
994727,827,2023-03-23 22:49:16.903249
994727,828,2023-03-23 23:49:06.644176
994727,829,2023-03-23 23:47:05.075185
994829,86,2023-04-12 15:28:53.378133
994829,813,2022-12-29 03:15:24.583250
994875,86,2023-03-29 01:51:13.310352
995060,86,2023-05-04 15:15:37.437455
995060,813,2022-12-29 13:51:28.953332
995125,25,2023-07-14 02:41:47.621779
995125,86,2023-06-12 12:33:58.744785
995125,158,2023-06-12 12:05:18.402791
995125,380,2023-07-14 19:30:55.392931
995125,599,2023-06-12 16:30:08.296714
995125,696,2023-07-14 03:10:50.806496
995125,813,2023-06-12 12:12:50.399068
995125,864,2023-06-12 12:14:17.676770
995125,872,2023-07-14 01:54:26.720708
995195,25,2022-12-29 19:50:53.327669
995195,86,2023-08-25 17:44:29.233533
995195,380,2022-12-29 19:55:27.699716
995195,599,2022-12-29 17:53:06.256845
995195,813,2022-12-29 16:36:34.802826
995328,86,2023-03-13 21:29:11.578252
995328,813,2022-12-29 19:03:19.045709
995524,86,2023-04-26 16:43:18.363840
995563,25,2023-06-13 22:14:35.728674
995563,158,2023-06-12 21:47:58.055379
995563,380,2023-06-13 22:05:04.941793
995563,599,2023-06-13 21:09:01.013001
995563,813,2023-06-12 21:58:23.460799
995563,830,2023-06-13 22:16:15.346964
995563,864,2023-06-12 21:59:45.504531
995598,86,2023-04-16 18:08:25.738705
995598,158,2023-05-23 12:41:00.444537
995598,813,2022-12-30 01:06:41.609566
995598,839,2023-04-16 18:10:31.575141
995787,25,2023-06-18 20:15:24.865744
995787,86,2023-06-06 20:48:30.545852
995787,158,2023-06-01 22:33:22.177959
995787,241,2023-08-17 22:21:00.747758
995787,380,2023-06-18 19:46:53.696042
995787,599,2023-06-13 19:15:40.270653
995787,813,2022-12-30 12:59:39.813363
995787,830,2023-06-18 20:18:03.789984
995787,863,2023-08-17 21:35:37.447162
995787,864,2023-06-01 22:39:47.891582
995851,850,2023-04-18 20:05:41.606393
995851,851,2023-07-13 22:28:05.127867
995926,86,2023-05-31 12:58:02.658692
995926,158,2023-05-23 19:49:53.879663
995926,805,2022-12-30 18:19:33.209867
995926,813,2023-05-23 19:56:04.738484
995926,864,2023-05-23 20:02:01.795803
995987,158,2023-05-25 04:04:09.470502
995987,813,2023-05-25 04:11:14.139055
995987,831,2023-05-25 04:12:32.231213
996099,158,2023-05-16 16:25:21.495213
996099,861,2023-05-16 15:50:10.895095
996124,25,2023-04-27 17:01:27.899377
996124,86,2023-04-27 16:13:58.798608
996124,158,2023-04-27 14:48:04.095831
996124,380,2023-04-27 17:55:45.920408
996124,599,2023-04-27 16:37:45.410521
996124,813,2022-12-31 14:28:26.107898
996124,830,2023-05-17 17:16:20.821683
996124,831,2023-04-27 15:48:11.842140
996450,158,2023-06-13 16:51:30.271716
996450,599,2023-06-14 22:32:21.237120
996450,813,2023-06-14 22:29:49.500013
996450,864,2023-06-14 22:31:29.446943
996524,25,2023-08-26 15:11:53.592285
996524,158,2023-08-19 19:18:14.179416
996524,380,2023-08-26 14:59:49.924737
996524,599,2023-08-26 15:10:45.957245
996524,863,2023-08-19 19:27:17.731934
996524,898,2023-08-19 19:25:32.691005
996527,86,2023-04-14 00:24:32.935251
996527,813,2023-01-02 14:26:27.438318
996583,25,2023-03-21 01:34:16.151498
996583,86,2023-03-20 23:22:56.458894
996583,380,2023-03-21 01:06:16.497357
996583,599,2023-03-20 23:58:34.897362
996583,790,2023-03-20 22:32:14.680769
996615,86,2023-06-06 21:43:56.007903
996615,158,2023-06-06 21:12:55.204707
996615,739,2023-06-06 20:51:41.673555
996615,805,2023-06-06 20:50:49.838177
996713,158,2023-09-04 12:05:17.290235
996713,599,2023-09-04 12:33:29.898135
996713,897,2023-08-16 03:30:13.280078
996770,25,2023-08-31 01:20:37.487559
996770,86,2023-05-31 16:57:20.844813
996770,158,2023-05-31 15:00:57.106285
996770,380,2023-08-31 01:15:36.781275
996770,599,2023-05-31 17:17:01.155108
996770,689,2023-08-31 01:22:54.946340
996770,813,2023-01-02 16:50:16.862528
996770,821,2023-08-31 01:05:16.058384
996770,830,2023-09-01 18:09:52.402444
996770,863,2023-08-30 18:04:32.814645
996770,864,2023-05-31 15:02:47.178831
996770,897,2023-09-01 18:25:58.837639
996770,898,2023-08-24 11:47:14.019296
996770,900,2023-08-31 00:49:45.996360
996795,86,2023-03-24 15:24:04.240134
